Entity,Code,Year,Renewables per capita (kWh - equivalent)
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,204.87665
Qatar,QAT,2012,193.95044
Qatar,QAT,2013,185.12704
Qatar,QAT,2014,173.51523
Qatar,QAT,2015,159.0891
Qatar,QAT,2016,149.89142
Qatar,QAT,2017,143.3958
Qatar,QAT,2018,140.50616
Qatar,QAT,2019,138.44945
Qatar,QAT,2020,141.15315
Romania,ROU,1965,155.45132
Romania,ROU,1966,159.222
Romania,ROU,1967,225.5734
Romania,ROU,1968,236.67668
Romania,ROU,1969,332.576
Romania,ROU,1970,411.57895
Romania,ROU,1971,659.7919
Romania,ROU,1972,1065.3018
Romania,ROU,1973,1081.8364
Romania,ROU,1974,1199.8009
Romania,ROU,1975,1307.697
Romania,ROU,1976,1117.6089
Romania,ROU,1977,1274.6643
Romania,ROU,1978,1436.7992
Romania,ROU,1979,1524.5098
Romania,ROU,1980,1688.908
Romania,ROU,1981,1693.6804
Romania,ROU,1982,1569.6589
Romania,ROU,1983,1324.8783
Romania,ROU,1984,1490.7991
Romania,ROU,1985,1668.8832
Romania,ROU,1986,1415.1768
Romania,ROU,1987,1463.1046
Romania,ROU,1988,1923.161
Romania,ROU,1989,1774.865
Romania,ROU,1990,1477.8358
Romania,ROU,1991,1888.4352
Romania,ROU,1992,1517.6185
Romania,ROU,1993,1661.7637
Romania,ROU,1994,1704.4697
Romania,ROU,1995,2190.5967
Romania,ROU,1996,2078.135
Romania,ROU,1997,2324.3655
Romania,ROU,1998,2520.622
Romania,ROU,1999,2453.9824
Romania,ROU,2000,1993.5503
Romania,ROU,2001,2011.2598
Romania,ROU,2002,2163.398
Romania,ROU,2003,1790.5009
Romania,ROU,2004,2235.7483
Romania,ROU,2005,2744.1418
Romania,ROU,2006,2498.6775
Romania,ROU,2007,2182.1008
Romania,ROU,2008,2350.2646
Romania,ROU,2009,2122.6038
Romania,ROU,2010,2773.323
Romania,ROU,2011,2229.965
Romania,ROU,2012,2037.1141
Romania,ROU,2013,2720.2717
Romania,ROU,2014,3405.7002
Romania,ROU,2015,3557.851
Romania,ROU,2016,3660.533
Romania,ROU,2017,3294.6443
Romania,ROU,2018,3546.791
Romania,ROU,2019,3340.4885
Romania,ROU,2020,3339.6787
Romania,ROU,2021,3525.5051
Russia,RUS,1985,3305.2476
Russia,RUS,1986,3373.3896
Russia,RUS,1987,3307.3184
Russia,RUS,1988,3248.9084
Russia,RUS,1989,3205.5322
Russia,RUS,1990,3334.7244
Russia,RUS,1991,3349.486
Russia,RUS,1992,3432.8281
Russia,RUS,1993,3462.4697
Russia,RUS,1994,3496.594
Russia,RUS,1995,3509.5002
Russia,RUS,1996,3079.3467
Russia,RUS,1997,3147.914
Russia,RUS,1998,3174.9158
Russia,RUS,1999,3222.2068
Russia,RUS,2000,3305.5898
Russia,RUS,2001,3495.8523
Russia,RUS,2002,3254.8167
Russia,RUS,2003,3121.9917
Russia,RUS,2004,3515.823
Russia,RUS,2005,3445.9963
Russia,RUS,2006,3449.745
Russia,RUS,2007,3507.2976
Russia,RUS,2008,3245.4927
Russia,RUS,2009,3407.6267
Russia,RUS,2010,3236.1147
Russia,RUS,2011,3148.0967
Russia,RUS,2012,3129.9695
Russia,RUS,2013,3438.7722
Russia,RUS,2014,3270.5881
Russia,RUS,2015,3144.8884
Russia,RUS,2016,3425.2024
Russia,RUS,2017,3409.8389
Russia,RUS,2018,3487.637
Russia,RUS,2019,3548.5632
Russia,RUS,2020,3894.8606
Russia,RUS,2021,3966.4514
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.06236429
Saudi Arabia,SAU,2009,0.059683044
Saudi Arabia,SAU,2010,0.38627556
Saudi Arabia,SAU,2011,0.49289027
Saudi Arabia,SAU,2012,2.280709
Saudi Arabia,SAU,2013,3.6770337
Saudi Arabia,SAU,2014,3.869071
Saudi Arabia,SAU,2015,3.772733
Saudi Arabia,SAU,2016,3.6756127
Saudi Arabia,SAU,2017,5.0618286
Saudi Arabia,SAU,2018,12.04982
Saudi Arabia,SAU,2019,15.210494
Saudi Arabia,SAU,2020,15.124486
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,98.67762
Singapore,SGP,1987,96.398476
Singapore,SGP,1988,94.19776
Singapore,SGP,1989,92.113174
Singapore,SGP,1990,89.78092
Singapore,SGP,1991,250.6195
Singapore,SGP,1992,242.2656
Singapore,SGP,1993,234.57066
Singapore,SGP,1994,227.44325
Singapore,SGP,1995,220.68762
Singapore,SGP,1996,214.15945
Singapore,SGP,1997,207.96677
Singapore,SGP,1998,202.28404
Singapore,SGP,1999,197.17458
Singapore,SGP,2000,192.93704
Singapore,SGP,2001,366.36438
Singapore,SGP,2002,361.4999
Singapore,SGP,2003,373.8725
Singapore,SGP,2004,358.0609
Singapore,SGP,2005,350.9572
Singapore,SGP,2006,337.0839
Singapore,SGP,2007,337.89682
Singapore,SGP,2008,343.83167
Singapore,SGP,2009,336.6787
Singapore,SGP,2010,364.6467
Singapore,SGP,2011,368.34766
Singapore,SGP,2012,381.30426
Singapore,SGP,2013,417.4834
Singapore,SGP,2014,438.08725
Singapore,SGP,2015,482.16104
Singapore,SGP,2016,489.41788
Singapore,SGP,2017,485.7857
Singapore,SGP,2018,480.1132
Singapore,SGP,2019,501.15323
Singapore,SGP,2020,501.05188
Slovakia,SVK,1965,1506.4142
Slovakia,SVK,1966,1431.4375
Slovakia,SVK,1967,1217.2252
Slovakia,SVK,1968,1109.518
Slovakia,SVK,1969,858.172
Slovakia,SVK,1970,1285.7566
Slovakia,SVK,1971,957.6544
Slovakia,SVK,1972,994.41907
Slovakia,SVK,1973,842.25244
Slovakia,SVK,1974,1402.0311
Slovakia,SVK,1975,1249.6957
Slovakia,SVK,1976,1247.332
Slovakia,SVK,1977,1472.5469
Slovakia,SVK,1978,1367.8743
Slovakia,SVK,1979,1129.7905
Slovakia,SVK,1980,1341.7928
Slovakia,SVK,1981,1159.9695
Slovakia,SVK,1982,1011.0167
Slovakia,SVK,1983,1065.8679
Slovakia,SVK,1984,898.93945
Slovakia,SVK,1985,1216.3329
Slovakia,SVK,1986,957.01697
Slovakia,SVK,1987,1098.3871
Slovakia,SVK,1988,993.2257
Slovakia,SVK,1989,1106.0973
Slovakia,SVK,1990,1056.6074
Slovakia,SVK,1991,788.4961
Slovakia,SVK,1992,1080.3092
Slovakia,SVK,1993,1926.3708
Slovakia,SVK,1994,2412.0876
Slovakia,SVK,1995,2697.2168
Slovakia,SVK,1996,2332.684
Slovakia,SVK,1997,2239.58
Slovakia,SVK,1998,2349.1475
Slovakia,SVK,1999,2461.4907
Slovakia,SVK,2000,2538.0818
Slovakia,SVK,2001,2783.6328
Slovakia,SVK,2002,2950.889
Slovakia,SVK,2003,1834.1539
Slovakia,SVK,2004,2155.852
Slovakia,SVK,2005,2430.1016
Slovakia,SVK,2006,2504.2427
Slovakia,SVK,2007,2557.8438
Slovakia,SVK,2008,2441.7634
Slovakia,SVK,2009,2614.897
Slovakia,SVK,2010,3026.0327
Slovakia,SVK,2011,2546.7688
Slovakia,SVK,2012,2804.9126
Slovakia,SVK,2013,3223.8616
Slovakia,SVK,2014,3295.007
Slovakia,SVK,2015,3251.3113
Slovakia,SVK,2016,3383.3254
Slovakia,SVK,2017,3361.386
Slovakia,SVK,2018,2983.268
Slovakia,SVK,2019,3383.814
Slovakia,SVK,2020,3473.7664
Slovakia,SVK,2021,3554.8606
Slovenia,SVN,1990,4427.972
Slovenia,SVN,1991,5361.7563
Slovenia,SVN,1992,5082.8857
Slovenia,SVN,1993,4505.965
Slovenia,SVN,1994,5046.9688
Slovenia,SVN,1995,4829.5195
Slovenia,SVN,1996,5448.5327
Slovenia,SVN,1997,4593.382
Slovenia,SVN,1998,5130.855
Slovenia,SVN,1999,5616.145
Slovenia,SVN,2000,5825.895
Slovenia,SVN,2001,5741.1074
Slovenia,SVN,2002,5038.7437
Slovenia,SVN,2003,4506.4126
Slovenia,SVN,2004,6103.2866
Slovenia,SVN,2005,5118.4756
Slovenia,SVN,2006,5231.425
Slovenia,SVN,2007,4728.577
Slovenia,SVN,2008,6009.0103
Slovenia,SVN,2009,6743.766
Slovenia,SVN,2010,6455.8706
Slovenia,SVN,2011,5235.081
Slovenia,SVN,2012,5794.0767
Slovenia,SVN,2013,6777.7227
Slovenia,SVN,2014,8693.18
Slovenia,SVN,2015,5700.1284
Slovenia,SVN,2016,6549.686
Slovenia,SVN,2017,5720.377
Slovenia,SVN,2018,6651.3994
Slovenia,SVN,2019,6361.1333
Slovenia,SVN,2020,7001.692
Slovenia,SVN,2021,6640.8335
South Africa,ZAF,1965,5.702167
South Africa,ZAF,1966,5.379125
South Africa,ZAF,1967,3.7667365
South Africa,ZAF,1968,3.371304
South Africa,ZAF,1969,2.861042
South Africa,ZAF,1970,3.3048868
South Africa,ZAF,1971,14.379589
South Africa,ZAF,1972,104.062614
South Africa,ZAF,1973,119.45587
South Africa,ZAF,1974,133.48128
South Africa,ZAF,1975,128.47514
South Africa,ZAF,1976,209.48828
South Africa,ZAF,1977,211.33899
South Africa,ZAF,1978,201.79962
South Africa,ZAF,1979,117.87971
South Africa,ZAF,1980,99.55806
South Africa,ZAF,1981,161.67677
South Africa,ZAF,1982,96.8429
South Africa,ZAF,1983,55.214146
South Africa,ZAF,1984,50.53416
South Africa,ZAF,1985,54.666645
South Africa,ZAF,1986,137.60007
South Africa,ZAF,1987,132.3793
South Africa,ZAF,1988,250.0411
South Africa,ZAF,1989,210.98036
South Africa,ZAF,1990,74.89321
South Africa,ZAF,1991,143.11172
South Africa,ZAF,1992,53.247498
South Africa,ZAF,1993,10.152053
South Africa,ZAF,1994,73.39853
South Africa,ZAF,1995,35.562317
South Africa,ZAF,1996,91.61784
South Africa,ZAF,1997,146.89357
South Africa,ZAF,1998,118.94305
South Africa,ZAF,1999,59.865356
South Africa,ZAF,2000,102.693565
South Africa,ZAF,2001,136.31848
South Africa,ZAF,2002,159.21477
South Africa,ZAF,2003,78.18458
South Africa,ZAF,2004,83.11508
South Africa,ZAF,2005,107.19878
South Africa,ZAF,2006,194.50526
South Africa,ZAF,2007,191.37288
South Africa,ZAF,2008,101.16634
South Africa,ZAF,2009,110.14932
South Africa,ZAF,2010,88.98834
South Africa,ZAF,2011,192.41365
South Africa,ZAF,2012,84.278275
South Africa,ZAF,2013,98.316505
South Africa,ZAF,2014,216.07524
South Africa,ZAF,2015,310.19543
South Africa,ZAF,2016,425.65842
South Africa,ZAF,2017,627.23694
South Africa,ZAF,2018,660.2805
South Africa,ZAF,2019,678.33795
South Africa,ZAF,2020,737.05096
South Africa,ZAF,2021,793.6649
South America,,1965,685.6325
South America,,1966,744.5043
South America,,1967,768.2354
South America,,1968,796.2612
South America,,1969,838.3747
South America,,1970,973.113
South America,,1971,1062.4008
South America,,1972,1178.3499
South America,,1973,1298.3374
South America,,1974,1460.2147
South America,,1975,1558.9684
South America,,1976,1698.073
South America,,1977,1847.8555
South America,,1978,1984.492
South America,,1979,2203.046
South America,,1980,2414.4849
South America,,1981,2386.0764
South America,,1982,2533.997
South America,,1983,2675.73
South America,,1984,2880.5215
South America,,1985,3053.7275
South America,,1986,3217.2197
South America,,1987,3367.9526
South America,,1988,3422.9038
South America,,1989,3443.8135
South America,,1990,3520.925
South America,,1991,3699.6985
South America,,1992,3726.0374
South America,,1993,3941.3896
South America,,1994,4118.452
South America,,1995,4200.4194
South America,,1996,4291.3984
South America,,1997,4471.769
South America,,1998,4497.591
South America,,1999,4430.634
South America,,2000,4606.4033
South America,,2001,4260.6333
South America,,2002,4391.997
South America,,2003,4507.3438
South America,,2004,4571.648
South America,,2005,4758.6807
South America,,2006,4892.5386
South America,,2007,5018.6807
South America,,2008,4992.883
South America,,2009,5072.5776
South America,,2010,5080.002
South America,,2011,5308.2803
South America,,2012,5185.675
South America,,2013,5022.634
South America,,2014,4913.2095
South America,,2015,4843.1465
South America,,2016,4978.6914
South America,,2017,5116.9927
South America,,2018,5210.7876
South America,,2019,5200.276
South America,,2020,5214.9116
South America,,2021,5124.051
South Korea,KOR,1965,71.99341
South Korea,KOR,1966,97.6461
South Korea,KOR,1967,92.287506
South Korea,KOR,1968,88.008415
South Korea,KOR,1969,132.36688
South Korea,KOR,1970,110.718475
South Korea,KOR,1971,117.25279
South Korea,KOR,1972,119.06297
South Korea,KOR,1973,109.58396
South Korea,KOR,1974,159.56136
South Korea,KOR,1975,138.49014
South Korea,KOR,1976,145.0791
South Korea,KOR,1977,111.57245
South Korea,KOR,1978,143.17789
South Korea,KOR,1979,179.91832
South Korea,KOR,1980,148.76746
South Korea,KOR,1981,198.32205
South Korea,KOR,1982,128.72755
South Korea,KOR,1983,169.36989
South Korea,KOR,1984,145.29892
South Korea,KOR,1985,228.40878
South Korea,KOR,1986,219.95132
South Korea,KOR,1987,276.5119
South Korea,KOR,1988,136.69305
South Korea,KOR,1989,201.1688
South Korea,KOR,1990,313.99158
South Korea,KOR,1991,231.77666
South Korea,KOR,1992,205.01738
South Korea,KOR,1993,278.40826
South Korea,KOR,1994,153.79407
South Korea,KOR,1995,197.49626
South Korea,KOR,1996,185.37202
South Korea,KOR,1997,186.71225
South Korea,KOR,1998,277.9896
South Korea,KOR,1999,271.00803
South Korea,KOR,2000,260.1775
South Korea,KOR,2001,152.5755
South Korea,KOR,2002,212.83173
South Korea,KOR,2003,312.6541
South Korea,KOR,2004,284.681
South Korea,KOR,2005,248.83391
South Korea,KOR,2006,250.2582
South Korea,KOR,2007,287.66
South Korea,KOR,2008,305.82794
South Korea,KOR,2009,329.89053
South Korea,KOR,2010,573.64764
South Korea,KOR,2011,814.6152
South Korea,KOR,2012,839.3424
South Korea,KOR,2013,981.75604
South Korea,KOR,2014,1142.9858
South Korea,KOR,2015,1244.4308
South Korea,KOR,2016,1354.6749
South Korea,KOR,2017,1635.9628
South Korea,KOR,2018,1871.0632
South Korea,KOR,2019,1999.2008
South Korea,KOR,2020,2018.3875
South Korea,KOR,2021,2510.5327
Spain,ESP,1965,1812.8492
Spain,ESP,1966,2482.9321
Spain,ESP,1967,2041.691
Spain,ESP,1968,2174.919
Spain,ESP,1969,2702.8484
Spain,ESP,1970,2434.6003
Spain,ESP,1971,2761.077
Spain,ESP,1972,3044.347
Spain,ESP,1973,2454.893
Spain,ESP,1974,2563.043
Spain,ESP,1975,2165.372
Spain,ESP,1976,1729.2264
Spain,ESP,1977,3236.2637
Spain,ESP,1978,3255.9087
Spain,ESP,1979,3710.6887
Spain,ESP,1980,2361.4478
Spain,ESP,1981,1754.1875
Spain,ESP,1982,2090.8533
Spain,ESP,1983,2142.149
Spain,ESP,1984,2474.6606
Spain,ESP,1985,2455.4468
Spain,ESP,1986,2074.5842
Spain,ESP,1987,2139.0217
Spain,ESP,1988,2742.7969
Spain,ESP,1989,1521.7036
Spain,ESP,1990,1978.3612
Spain,ESP,1991,2114.7183
Spain,ESP,1992,1482.3126
Spain,ESP,1993,1884.8153
Spain,ESP,1994,2168.2666
Spain,ESP,1995,1818.7313
Spain,ESP,1996,3056.846
Spain,ESP,1997,2731.2285
Spain,ESP,1998,2712.4753
Spain,ESP,1999,2004.6566
Spain,ESP,2000,2627.7854
Spain,ESP,2001,3575.7046
Spain,ESP,2002,2510.0771
Spain,ESP,2003,3944.3687
Spain,ESP,2004,3476.4563
Spain,ESP,2005,2823.3337
Spain,ESP,2006,3401.3733
Spain,ESP,2007,3700.0454
Spain,ESP,2008,3886.6165
Spain,ESP,2009,4546.2485
Spain,ESP,2010,6146.9863
Spain,ESP,2011,5555.1284
Spain,ESP,2012,5669.7056
Spain,ESP,2013,6768.037
Spain,ESP,2014,6725.293
Spain,ESP,2015,5938.7217
Spain,ESP,2016,6366.9175
Spain,ESP,2017,5413.633
Spain,ESP,2018,6378.188
Spain,ESP,2019,5866.932
Spain,ESP,2020,6717.281
Spain,ESP,2021,7307.643
Sri Lanka,LKA,1965,97.80506
Sri Lanka,LKA,1966,104.41304
Sri Lanka,LKA,1967,104.7761
Sri Lanka,LKA,1968,118.31131
Sri Lanka,LKA,1969,133.95155
Sri Lanka,LKA,1970,176.6971
Sri Lanka,LKA,1971,192.89299
Sri Lanka,LKA,1972,193.95825
Sri Lanka,LKA,1973,156.2049
Sri Lanka,LKA,1974,219.8414
Sri Lanka,LKA,1975,233.00333
Sri Lanka,LKA,1976,235.85472
Sri Lanka,LKA,1977,253.51186
Sri Lanka,LKA,1978,280.2765
Sri Lanka,LKA,1979,294.44217
Sri Lanka,LKA,1980,292.87634
Sri Lanka,LKA,1981,305.75882
Sri Lanka,LKA,1982,307.90408
Sri Lanka,LKA,1983,229.85976
Sri Lanka,LKA,1984,389.76736
Sri Lanka,LKA,1985,440.19476
Sri Lanka,LKA,1986,479.31934
Sri Lanka,LKA,1987,389.03183
Sri Lanka,LKA,1988,457.76407
Sri Lanka,LKA,1989,487.51233
Sri Lanka,LKA,1990,540.5189
Sri Lanka,LKA,1991,529.1363
Sri Lanka,LKA,1992,486.53815
Sri Lanka,LKA,1993,629.69684
Sri Lanka,LKA,1994,671.30774
Sri Lanka,LKA,1995,734.3196
Sri Lanka,LKA,1996,524.81
Sri Lanka,LKA,1997,552.5217
Sri Lanka,LKA,1998,623.70483
Sri Lanka,LKA,1999,662.1797
Sri Lanka,LKA,2000,505.21683
Sri Lanka,LKA,2001,484.797
Sri Lanka,LKA,2002,413.22238
Sri Lanka,LKA,2003,499.48364
Sri Lanka,LKA,2004,439.94144
Sri Lanka,LKA,2005,504.9063
Sri Lanka,LKA,2006,666.30096
Sri Lanka,LKA,2007,558.5197
Sri Lanka,LKA,2008,575.61163
Sri Lanka,LKA,2009,535.52716
Sri Lanka,LKA,2010,771.1339
Sri Lanka,LKA,2011,624.3176
Sri Lanka,LKA,2012,454.63254
Sri Lanka,LKA,2013,929.7784
Sri Lanka,LKA,2014,626.52203
Sri Lanka,LKA,2015,812.782
Sri Lanka,LKA,2016,592.894
Sri Lanka,LKA,2017,581.9754
Sri Lanka,LKA,2018,878.3046
Sri Lanka,LKA,2019,706.5239
Sri Lanka,LKA,2020,759.2148
Sri Lanka,LKA,2021,1044.1119
Sweden,SWE,1965,17699.406
Sweden,SWE,1966,17200.88
Sweden,SWE,1967,18488.486
Sweden,SWE,1968,18156.307
Sweden,SWE,1969,15493.238
Sweden,SWE,1970,15334.093
Sweden,SWE,1971,19112.342
Sweden,SWE,1972,19665.49
Sweden,SWE,1973,21860.477
Sweden,SWE,1974,20806.586
Sweden,SWE,1975,20846.984
Sweden,SWE,1976,19797.238
Sweden,SWE,1977,19277.508
Sweden,SWE,1978,20728.143
Sweden,SWE,1979,21904.506
Sweden,SWE,1980,21219.764
Sweden,SWE,1981,21572.68
Sweden,SWE,1982,19905.719
Sweden,SWE,1983,23043.01
Sweden,SWE,1984,24692.9
Sweden,SWE,1985,25707.146
Sweden,SWE,1986,22173.205
Sweden,SWE,1987,25923.533
Sweden,SWE,1988,25173.588
Sweden,SWE,1989,25769.19
Sweden,SWE,1990,25809.316
Sweden,SWE,1991,22457.38
Sweden,SWE,1992,26203.041
Sweden,SWE,1993,26235.953
Sweden,SWE,1994,20873.506
Sweden,SWE,1995,23883.898
Sweden,SWE,1996,18232.838
Sweden,SWE,1997,24257.066
Sweden,SWE,1998,26142.482
Sweden,SWE,1999,25049.543
Sweden,SWE,2000,27821.754
Sweden,SWE,2001,27621.701
Sweden,SWE,2002,23391.854
Sweden,SWE,2003,19153.531
Sweden,SWE,2004,22215.67
Sweden,SWE,2005,26124.316
Sweden,SWE,2006,22719.889
Sweden,SWE,2007,24519.658
Sweden,SWE,2008,25584.867
Sweden,SWE,2009,24676.072
Sweden,SWE,2010,25411.932
Sweden,SWE,2011,25878.025
Sweden,SWE,2012,29567.467
Sweden,SWE,2013,24678.557
Sweden,SWE,2014,25373.602
Sweden,SWE,2015,29759.604
Sweden,SWE,2016,26112.406
Sweden,SWE,2017,27473.549
Sweden,SWE,2018,25948.846
Sweden,SWE,2019,27716.791
Sweden,SWE,2020,30443.879
Sweden,SWE,2021,30865.164
Switzerland,CHE,1965,12165.755
Switzerland,CHE,1966,13748.585
Switzerland,CHE,1967,14729.924
Switzerland,CHE,1968,14382.588
Switzerland,CHE,1969,13609.778
Switzerland,CHE,1970,13955.658
Switzerland,CHE,1971,13821.378
Switzerland,CHE,1972,11445.128
Switzerland,CHE,1973,12464.207
Switzerland,CHE,1974,12986.982
Switzerland,CHE,1975,15038.9375
Switzerland,CHE,1976,12128.761
Switzerland,CHE,1977,16425.982
Switzerland,CHE,1978,14906.72
Switzerland,CHE,1979,14091.189
Switzerland,CHE,1980,15739.138
Switzerland,CHE,1981,16566.137
Switzerland,CHE,1982,16838.182
Switzerland,CHE,1983,16350.543
Switzerland,CHE,1984,13905.833
Switzerland,CHE,1985,14829.258
Switzerland,CHE,1986,15186.01
Switzerland,CHE,1987,15916.362
Switzerland,CHE,1988,16303.453
Switzerland,CHE,1989,13501.354
Switzerland,CHE,1990,13336.896
Switzerland,CHE,1991,14165.247
Switzerland,CHE,1992,14296.342
Switzerland,CHE,1993,15481.818
Switzerland,CHE,1994,16778.502
Switzerland,CHE,1995,15039.425
Switzerland,CHE,1996,12304.793
Switzerland,CHE,1997,14505.74
Switzerland,CHE,1998,14239.615
Switzerland,CHE,1999,16904.23
Switzerland,CHE,2000,15542.645
Switzerland,CHE,2001,17197.82
Switzerland,CHE,2002,14515.371
Switzerland,CHE,2003,14168.365
Switzerland,CHE,2004,13605.772
Switzerland,CHE,2005,12485.862
Switzerland,CHE,2006,12285.347
Switzerland,CHE,2007,13733.143
Switzerland,CHE,2008,13792.794
Switzerland,CHE,2009,13435.271
Switzerland,CHE,2010,13361.9795
Switzerland,CHE,2011,11937.808
Switzerland,CHE,2012,13980.642
Switzerland,CHE,2013,13793.916
Switzerland,CHE,2014,13549.816
Switzerland,CHE,2015,13458.349
Switzerland,CHE,2016,12190.171
Switzerland,CHE,2017,12002.079
Switzerland,CHE,2018,12075.53
Switzerland,CHE,2019,12975.428
Switzerland,CHE,2020,12951.014
Switzerland,CHE,2021,12601.874
Taiwan,TWN,1965,585.0312
Taiwan,TWN,1966,582.1694
Taiwan,TWN,1967,559.6209
Taiwan,TWN,1968,800.62506
Taiwan,TWN,1969,617.4031
Taiwan,TWN,1970,566.3755
Taiwan,TWN,1971,597.6989
Taiwan,TWN,1972,688.43756
Taiwan,TWN,1973,630.7832
Taiwan,TWN,1974,856.4832
Taiwan,TWN,1975,939.8822
Taiwan,TWN,1976,750.9613
Taiwan,TWN,1977,692.7744
Taiwan,TWN,1978,839.93036
Taiwan,TWN,1979,758.96216
Taiwan,TWN,1980,478.01196
Taiwan,TWN,1981,769.9185
Taiwan,TWN,1982,757.5896
Taiwan,TWN,1983,777.90533
Taiwan,TWN,1984,674.16815
Taiwan,TWN,1985,909.89014
Taiwan,TWN,1986,917.88043
Taiwan,TWN,1987,815.0622
Taiwan,TWN,1988,684.2375
Taiwan,TWN,1989,735.3286
Taiwan,TWN,1990,949.35767
Taiwan,TWN,1991,585.97064
Taiwan,TWN,1992,965.0754
Taiwan,TWN,1993,610.2587
Taiwan,TWN,1994,741.4085
Taiwan,TWN,1995,724.06885
Taiwan,TWN,1996,718.3415
Taiwan,TWN,1997,789.7422
Taiwan,TWN,1998,925.319
Taiwan,TWN,1999,786.96606
Taiwan,TWN,2000,758.36304
Taiwan,TWN,2001,859.9563
Taiwan,TWN,2002,590.3047
Taiwan,TWN,2003,643.0707
Taiwan,TWN,2004,670.67
Taiwan,TWN,2005,782.1029
Taiwan,TWN,2006,801.186
Taiwan,TWN,2007,861.0287
Taiwan,TWN,2008,850.6282
Taiwan,TWN,2009,792.7548
Taiwan,TWN,2010,883.93567
Taiwan,TWN,2011,915.0875
Taiwan,TWN,2012,1106.2355
Taiwan,TWN,2013,1115.4982
Taiwan,TWN,2014,994.7743
Taiwan,TWN,2015,1047.2301
Taiwan,TWN,2016,1293.2424
Taiwan,TWN,2017,1244.4043
Taiwan,TWN,2018,1257.4011
Taiwan,TWN,2019,1536.0221
Taiwan,TWN,2020,1521.2458
Taiwan,TWN,2021,1759.5695
Thailand,THA,1965,80.37511
Thailand,THA,1966,98.67835
Thailand,THA,1967,123.18035
Thailand,THA,1968,122.889534
Thailand,THA,1969,88.91134
Thailand,THA,1970,147.63577
Thailand,THA,1971,164.52711
Thailand,THA,1972,135.0538
Thailand,THA,1973,143.00749
